condition,subject,seed,true_class,predicted_class,n_trials
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,4,20260925,3,1,16
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,4,20260925,3,2,16
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,4,20260925,3,3,103
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,4,20260925,3,4,9
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,4,20260925,4,1,8
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,4,20260925,4,2,26
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,4,20260925,4,3,95
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,4,20260925,4,4,15
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,4,20260926,1,1,1
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,4,20260926,1,2,70
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,4,20260926,1,3,60
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,4,20260926,1,4,13
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,4,20260926,2,1,0
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,4,20260926,2,2,102
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,4,20260926,2,3,39
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,4,20260926,2,4,3
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,4,20260926,3,1,1
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,4,20260926,3,2,19
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,4,20260926,3,3,62
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,4,20260926,3,4,62
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,4,20260926,4,1,0
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,4,20260926,4,2,26
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,4,20260926,4,3,67
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,4,20260926,4,4,51
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,5,20260924,1,1,88
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,5,20260924,1,2,56
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,5,20260924,1,3,0
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,5,20260924,1,4,0
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,5,20260924,2,1,85
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,5,20260924,2,2,59
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,5,20260924,2,3,0
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,5,20260924,2,4,0
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,5,20260924,3,1,91
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,5,20260924,3,2,53
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,5,20260924,3,3,0
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,5,20260924,3,4,0
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,5,20260924,4,1,81
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,5,20260924,4,2,63
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,5,20260924,4,3,0
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,5,20260924,4,4,0
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,5,20260925,1,1,141
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,5,20260925,1,2,3
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,5,20260925,1,3,0
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,5,20260925,1,4,0
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,5,20260925,2,1,140
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,5,20260925,2,2,4
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,5,20260925,2,3,0
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,5,20260925,2,4,0
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,5,20260925,3,1,142
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,5,20260925,3,2,2
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,5,20260925,3,3,0
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,5,20260925,3,4,0
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,5,20260925,4,1,133
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,5,20260925,4,2,11
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,5,20260925,4,3,0
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,5,20260925,4,4,0
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,5,20260926,1,1,131
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,5,20260926,1,2,13
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,5,20260926,1,3,0
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,5,20260926,1,4,0
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,5,20260926,2,1,124
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,5,20260926,2,2,20
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,5,20260926,2,3,0
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,5,20260926,2,4,0
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,5,20260926,3,1,128
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,5,20260926,3,2,16
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,5,20260926,3,3,0
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,5,20260926,3,4,0
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,5,20260926,4,1,123
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,5,20260926,4,2,21
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,5,20260926,4,3,0
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,5,20260926,4,4,0
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,6,20260924,1,1,6
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,6,20260924,1,2,11
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,6,20260924,1,3,105
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,6,20260924,1,4,22
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,6,20260924,2,1,3
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,6,20260924,2,2,29
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,6,20260924,2,3,98
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,6,20260924,2,4,14
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,6,20260924,3,1,2
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,6,20260924,3,2,7
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,6,20260924,3,3,92
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,6,20260924,3,4,43
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,6,20260924,4,1,0
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,6,20260924,4,2,6
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,6,20260924,4,3,109
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,6,20260924,4,4,29
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,6,20260925,1,1,17
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,6,20260925,1,2,3
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,6,20260925,1,3,79
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,6,20260925,1,4,45
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,6,20260925,2,1,5
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,6,20260925,2,2,12
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,6,20260925,2,3,89
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,6,20260925,2,4,38
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,6,20260925,3,1,5
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,6,20260925,3,2,4
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,6,20260925,3,3,72
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,6,20260925,3,4,63
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,6,20260925,4,1,3
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,6,20260925,4,2,3
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,6,20260925,4,3,79
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,6,20260925,4,4,59
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,6,20260926,1,1,4
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,6,20260926,1,2,10
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,6,20260926,1,3,63
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,6,20260926,1,4,67
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,6,20260926,2,1,4
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,6,20260926,2,2,14
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,6,20260926,2,3,42
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,6,20260926,2,4,84
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,6,20260926,3,1,1
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,6,20260926,3,2,4
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,6,20260926,3,3,23
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,6,20260926,3,4,116
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,6,20260926,4,1,3
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,6,20260926,4,2,5
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,6,20260926,4,3,23
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,6,20260926,4,4,113
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,7,20260924,1,1,79
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,7,20260924,1,2,52
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,7,20260924,1,3,10
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,7,20260924,1,4,3
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,7,20260924,2,1,56
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,7,20260924,2,2,77
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,7,20260924,2,3,7
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,7,20260924,2,4,4
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,7,20260924,3,1,63
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,7,20260924,3,2,65
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,7,20260924,3,3,14
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,7,20260924,3,4,2
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,7,20260924,4,1,58
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,7,20260924,4,2,40
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,7,20260924,4,3,4
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,7,20260924,4,4,42
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,7,20260925,1,1,34
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,7,20260925,1,2,82
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,7,20260925,1,3,2
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,7,20260925,1,4,26
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,7,20260925,2,1,30
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,7,20260925,2,2,95
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,7,20260925,2,3,1
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,7,20260925,2,4,18
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,7,20260925,3,1,40
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,7,20260925,3,2,89
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,7,20260925,3,3,4
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,7,20260925,3,4,11
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,7,20260925,4,1,41
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,7,20260925,4,2,55
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,7,20260925,4,3,1
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,7,20260925,4,4,47
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,7,20260926,1,1,40
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,7,20260926,1,2,74
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,7,20260926,1,3,20
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,7,20260926,1,4,10
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,7,20260926,2,1,33
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,7,20260926,2,2,90
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,7,20260926,2,3,16
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,7,20260926,2,4,5
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,7,20260926,3,1,35
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,7,20260926,3,2,68
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,7,20260926,3,3,39
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,7,20260926,3,4,2
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,7,20260926,4,1,57
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,7,20260926,4,2,43
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,7,20260926,4,3,16
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,7,20260926,4,4,28
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,8,20260924,1,1,70
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,8,20260924,1,2,5
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,8,20260924,1,3,26
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,8,20260924,1,4,43
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,8,20260924,2,1,1
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,8,20260924,2,2,114
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,8,20260924,2,3,8
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,8,20260924,2,4,21
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,8,20260924,3,1,4
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,8,20260924,3,2,33
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,8,20260924,3,3,84
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,8,20260924,3,4,23
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,8,20260924,4,1,1
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,8,20260924,4,2,12
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,8,20260924,4,3,10
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,8,20260924,4,4,121
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,8,20260925,1,1,112
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,8,20260925,1,2,14
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,8,20260925,1,3,10
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,8,20260925,1,4,8
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,8,20260925,2,1,1
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,8,20260925,2,2,135
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,8,20260925,2,3,3
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,8,20260925,2,4,5
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,8,20260925,3,1,14
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,8,20260925,3,2,67
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,8,20260925,3,3,54
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,8,20260925,3,4,9
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,8,20260925,4,1,3
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,8,20260925,4,2,56
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,8,20260925,4,3,8
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,8,20260925,4,4,77
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,8,20260926,1,1,114
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,8,20260926,1,2,14
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,8,20260926,1,3,10
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,8,20260926,1,4,6
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,8,20260926,2,1,0
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,8,20260926,2,2,142
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,8,20260926,2,3,1
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,8,20260926,2,4,1
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,8,20260926,3,1,12
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,8,20260926,3,2,98
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,8,20260926,3,3,32
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,8,20260926,3,4,2
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,8,20260926,4,1,9
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,8,20260926,4,2,90
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,8,20260926,4,3,4
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,8,20260926,4,4,41
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,9,20260924,1,1,82
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,9,20260924,1,2,54
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,9,20260924,1,3,7
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,9,20260924,1,4,1
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,9,20260924,2,1,11
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,9,20260924,2,2,66
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,9,20260924,2,3,55
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,9,20260924,2,4,12
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,9,20260924,3,1,26
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,9,20260924,3,2,18
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,9,20260924,3,3,60
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,9,20260924,3,4,40
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,9,20260924,4,1,12
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,9,20260924,4,2,9
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,9,20260924,4,3,38
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,9,20260924,4,4,85
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,9,20260925,1,1,89
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,9,20260925,1,2,29
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,9,20260925,1,3,13
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,9,20260925,1,4,13
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,9,20260925,2,1,4
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,9,20260925,2,2,43
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,9,20260925,2,3,47
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,9,20260925,2,4,50
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,9,20260925,3,1,10
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,9,20260925,3,2,8
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,9,20260925,3,3,71
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,9,20260925,3,4,55
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,9,20260925,4,1,3
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,9,20260925,4,2,0
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,9,20260925,4,3,23
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,9,20260925,4,4,118
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,9,20260926,1,1,80
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,9,20260926,1,2,42
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,9,20260926,1,3,9
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,9,20260926,1,4,13
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,9,20260926,2,1,9
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,9,20260926,2,2,46
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,9,20260926,2,3,52
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,9,20260926,2,4,37
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,9,20260926,3,1,12
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,9,20260926,3,2,10
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,9,20260926,3,3,58
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,9,20260926,3,4,64
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,9,20260926,4,1,7
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,9,20260926,4,2,0
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,9,20260926,4,3,23
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,9,20260926,4,4,114
Q9-E004/MU_BETA_SHARED_SOURCE_CLEAN,1,20260924,1,1,58
Q9-E004/MU_BETA_SHARED_SOURCE_CLEAN,1,20260924,1,2,29
Q9-E004/MU_BETA_SHARED_SOURCE_CLEAN,1,20260924,1,3,45
Q9-E004/MU_BETA_SHARED_SOURCE_CLEAN,1,20260924,1,4,12
Q9-E004/MU_BETA_SHARED_SOURCE_CLEAN,1,20260924,2,1,5
Q9-E004/MU_BETA_SHARED_SOURCE_CLEAN,1,20260924,2,2,119
Q9-E004/MU_BETA_SHARED_SOURCE_CLEAN,1,20260924,2,3,18
Q9-E004/MU_BETA_SHARED_SOURCE_CLEAN,1,20260924,2,4,2
Q9-E004/MU_BETA_SHARED_SOURCE_CLEAN,1,20260924,3,1,10
Q9-E004/MU_BETA_SHARED_SOURCE_CLEAN,1,20260924,3,2,7
Q9-E004/MU_BETA_SHARED_SOURCE_CLEAN,1,20260924,3,3,110
Q9-E004/MU_BETA_SHARED_SOURCE_CLEAN,1,20260924,3,4,17
Q9-E004/MU_BETA_SHARED_SOURCE_CLEAN,1,20260924,4,1,25
Q9-E004/MU_BETA_SHARED_SOURCE_CLEAN,1,20260924,4,2,0
Q9-E004/MU_BETA_SHARED_SOURCE_CLEAN,1,20260924,4,3,88
Q9-E004/MU_BETA_SHARED_SOURCE_CLEAN,1,20260924,4,4,31
Q9-E004/MU_BETA_SHARED_SOURCE_CLEAN,1,20260925,1,1,130
Q9-E004/MU_BETA_SHARED_SOURCE_CLEAN,1,20260925,1,2,6
Q9-E004/MU_BETA_SHARED_SOURCE_CLEAN,1,20260925,1,3,8
Q9-E004/MU_BETA_SHARED_SOURCE_CLEAN,1,20260925,1,4,0
Q9-E004/MU_BETA_SHARED_SOURCE_CLEAN,1,20260925,2,1,78
Q9-E004/MU_BETA_SHARED_SOURCE_CLEAN,1,20260925,2,2,58
Q9-E004/MU_BETA_SHARED_SOURCE_CLEAN,1,20260925,2,3,8
Q9-E004/MU_BETA_SHARED_SOURCE_CLEAN,1,20260925,2,4,0
Q9-E004/MU_BETA_SHARED_SOURCE_CLEAN,1,20260925,3,1,15
Q9-E004/MU_BETA_SHARED_SOURCE_CLEAN,1,20260925,3,2,3
Q9-E004/MU_BETA_SHARED_SOURCE_CLEAN,1,20260925,3,3,113
Q9-E004/MU_BETA_SHARED_SOURCE_CLEAN,1,20260925,3,4,13
Q9-E004/MU_BETA_SHARED_SOURCE_CLEAN,1,20260925,4,1,14
Q9-E004/MU_BETA_SHARED_SOURCE_CLEAN,1,20260925,4,2,0
Q9-E004/MU_BETA_SHARED_SOURCE_CLEAN,1,20260925,4,3,107
Q9-E004/MU_BETA_SHARED_SOURCE_CLEAN,1,20260925,4,4,23
Q9-E004/MU_BETA_SHARED_SOURCE_CLEAN,1,20260926,1,1,47
Q9-E004/MU_BETA_SHARED_SOURCE_CLEAN,1,20260926,1,2,30
Q9-E004/MU_BETA_SHARED_SOURCE_CLEAN,1,20260926,1,3,14
Q9-E004/MU_BETA_SHARED_SOURCE_CLEAN,1,20260926,1,4,53
Q9-E004/MU_BETA_SHARED_SOURCE_CLEAN,1,20260926,2,1,8
Q9-E004/MU_BETA_SHARED_SOURCE_CLEAN,1,20260926,2,2,113
Q9-E004/MU_BETA_SHARED_SOURCE_CLEAN,1,20260926,2,3,9
Q9-E004/MU_BETA_SHARED_SOURCE_CLEAN,1,20260926,2,4,14
Q9-E004/MU_BETA_SHARED_SOURCE_CLEAN,1,20260926,3,1,4
Q9-E004/MU_BETA_SHARED_SOURCE_CLEAN,1,20260926,3,2,5
Q9-E004/MU_BETA_SHARED_SOURCE_CLEAN,1,20260926,3,3,67
Q9-E004/MU_BETA_SHARED_SOURCE_CLEAN,1,20260926,3,4,68
Q9-E004/MU_BETA_SHARED_SOURCE_CLEAN,1,20260926,4,1,1
Q9-E004/MU_BETA_SHARED_SOURCE_CLEAN,1,20260926,4,2,0
Q9-E004/MU_BETA_SHARED_SOURCE_CLEAN,1,20260926,4,3,50
Q9-E004/MU_BETA_SHARED_SOURCE_CLEAN,1,20260926,4,4,93
Q9-E004/MU_BETA_SHARED_SOURCE_CLEAN,2,20260924,1,1,92
Q9-E004/MU_BETA_SHARED_SOURCE_CLEAN,2,20260924,1,2,5
Q9-E004/MU_BETA_SHARED_SOURCE_CLEAN,2,20260924,1,3,44
Q9-E004/MU_BETA_SHARED_SOURCE_CLEAN,2,20260924,1,4,3
Q9-E004/MU_BETA_SHARED_SOURCE_CLEAN,2,20260924,2,1,72
Q9-E004/MU_BETA_SHARED_SOURCE_CLEAN,2,20260924,2,2,11
Q9-E004/MU_BETA_SHARED_SOURCE_CLEAN,2,20260924,2,3,54
Q9-E004/MU_BETA_SHARED_SOURCE_CLEAN,2,20260924,2,4,7
Q9-E004/MU_BETA_SHARED_SOURCE_CLEAN,2,20260924,3,1,64
Q9-E004/MU_BETA_SHARED_SOURCE_CLEAN,2,20260924,3,2,6
Q9-E004/MU_BETA_SHARED_SOURCE_CLEAN,2,20260924,3,3,31
Q9-E004/MU_BETA_SHARED_SOURCE_CLEAN,2,20260924,3,4,43
Q9-E004/MU_BETA_SHARED_SOURCE_CLEAN,2,20260924,4,1,78
Q9-E004/MU_BETA_SHARED_SOURCE_CLEAN,2,20260924,4,2,5
Q9-E004/MU_BETA_SHARED_SOURCE_CLEAN,2,20260924,4,3,36
Q9-E004/MU_BETA_SHARED_SOURCE_CLEAN,2,20260924,4,4,25
Q9-E004/MU_BETA_SHARED_SOURCE_CLEAN,2,20260925,1,1,63
Q9-E004/MU_BETA_SHARED_SOURCE_CLEAN,2,20260925,1,2,39
Q9-E004/MU_BETA_SHARED_SOURCE_CLEAN,2,20260925,1,3,42
