condition,subject,seed,dimension,stratum,n_trials,n_classes_present,balanced_accuracy_observed_classes,accuracy,recall_class_1,recall_class_2,recall_class_3,recall_class_4
Q9-E001/MU_8_13,3,20260925,artifact,True,33,4,0.5423611111111111,0.5454545454545454,0.625,0.5,0.6,0.4444444444444444
Q9-E001/MU_8_13,3,20260925,session,0train,288,4,0.6145833333333334,0.6145833333333334,0.7222222222222222,0.5694444444444444,0.7361111111111112,0.4305555555555556
Q9-E001/MU_8_13,3,20260925,session,1test,288,4,0.625,0.625,0.5833333333333334,0.5277777777777778,0.7361111111111112,0.6527777777777778
Q9-E001/MU_8_13,3,20260926,artifact,False,543,4,0.6064342255757303,0.6058931860036832,0.5294117647058824,0.5434782608695652,0.6343283582089553,0.7185185185185186
Q9-E001/MU_8_13,3,20260926,artifact,True,33,4,0.47638888888888886,0.48484848484848486,0.25,0.5,0.6,0.5555555555555556
Q9-E001/MU_8_13,3,20260926,session,0train,288,4,0.6319444444444444,0.6319444444444444,0.625,0.5833333333333334,0.7222222222222222,0.5972222222222222
Q9-E001/MU_8_13,3,20260926,session,1test,288,4,0.5659722222222222,0.5659722222222222,0.4027777777777778,0.5,0.5416666666666666,0.8194444444444444
Q9-E001/MU_8_13,4,20260924,artifact,False,490,4,0.3930730672256461,0.39387755102040817,0.33884297520661155,0.7661290322580645,0.1984126984126984,0.2689075630252101
Q9-E001/MU_8_13,4,20260924,artifact,True,86,4,0.2833454106280193,0.27906976744186046,0.34782608695652173,0.65,0.05555555555555555,0.08
Q9-E001/MU_8_13,4,20260924,session,0train,288,4,0.3784722222222222,0.3784722222222222,0.4166666666666667,0.7361111111111112,0.16666666666666666,0.19444444444444445
Q9-E001/MU_8_13,4,20260924,session,1test,288,4,0.375,0.375,0.2638888888888889,0.7638888888888888,0.19444444444444445,0.2777777777777778
Q9-E001/MU_8_13,4,20260925,artifact,False,490,4,0.38252745112974545,0.38571428571428573,0.33884297520661155,0.8145161290322581,0.30952380952380953,0.06722689075630252
Q9-E001/MU_8_13,4,20260925,artifact,True,86,4,0.2960144927536232,0.27906976744186046,0.21739130434782608,0.8,0.16666666666666666,0.0
Q9-E001/MU_8_13,4,20260925,session,0train,288,4,0.3993055555555556,0.3993055555555556,0.4861111111111111,0.8055555555555556,0.2361111111111111,0.06944444444444445
Q9-E001/MU_8_13,4,20260925,session,1test,288,4,0.3402777777777778,0.3402777777777778,0.1527777777777778,0.8194444444444444,0.3472222222222222,0.041666666666666664
Q9-E001/MU_8_13,4,20260926,artifact,False,490,4,0.42833163879610314,0.42448979591836733,0.7107438016528925,0.4274193548387097,0.07936507936507936,0.4957983193277311
Q9-E001/MU_8_13,4,20260926,artifact,True,86,4,0.3660628019323672,0.38372093023255816,0.6086956521739131,0.4,0.05555555555555555,0.4
Q9-E001/MU_8_13,4,20260926,session,0train,288,4,0.4270833333333333,0.4270833333333333,0.7777777777777778,0.3472222222222222,0.08333333333333333,0.5
Q9-E001/MU_8_13,4,20260926,session,1test,288,4,0.4097222222222222,0.4097222222222222,0.6111111111111112,0.5,0.06944444444444445,0.4583333333333333
Q9-E001/MU_8_13,5,20260924,artifact,False,538,4,0.25949893818515757,0.25464684014869887,0.5112781954887218,0.5267175572519084,0.0,0.0
Q9-E001/MU_8_13,5,20260924,artifact,True,38,4,0.18706293706293708,0.23684210526315788,0.36363636363636365,0.38461538461538464,0.0,0.0
Q9-E001/MU_8_13,5,20260924,session,0train,288,4,0.26041666666666663,0.2604166666666667,0.5416666666666666,0.5,0.0,0.0
Q9-E001/MU_8_13,5,20260924,session,1test,288,4,0.2465277777777778,0.2465277777777778,0.4583333333333333,0.5277777777777778,0.0,0.0
Q9-E001/MU_8_13,5,20260925,artifact,False,538,4,0.22863456350800665,0.22304832713754646,0.09774436090225563,0.816793893129771,0.0,0.0
Q9-E001/MU_8_13,5,20260925,artifact,True,38,4,0.23776223776223776,0.3157894736842105,0.18181818181818182,0.7692307692307693,0.0,0.0
Q9-E001/MU_8_13,5,20260925,session,0train,288,4,0.22222222222222224,0.2222222222222222,0.08333333333333333,0.8055555555555556,0.0,0.0
Q9-E001/MU_8_13,5,20260925,session,1test,288,4,0.2361111111111111,0.2361111111111111,0.125,0.8194444444444444,0.0,0.0
Q9-E001/MU_8_13,5,20260926,artifact,False,538,4,0.25117660563622796,0.24721189591078066,0.6917293233082706,0.31297709923664124,0.0,0.0
Q9-E001/MU_8_13,5,20260926,artifact,True,38,4,0.21678321678321677,0.2631578947368421,0.6363636363636364,0.23076923076923078,0.0,0.0
Q9-E001/MU_8_13,5,20260926,session,0train,288,4,0.25,0.25,0.6805555555555556,0.3194444444444444,0.0,0.0
Q9-E001/MU_8_13,5,20260926,session,1test,288,4,0.2465277777777778,0.2465277777777778,0.6944444444444444,0.2916666666666667,0.0,0.0
Q9-E001/MU_8_13,6,20260924,artifact,False,434,4,0.31297812034763134,0.3064516129032258,0.1743119266055046,0.17857142857142858,0.6990291262135923,0.2
Q9-E001/MU_8_13,6,20260924,artifact,True,142,4,0.24109512707522032,0.2535211267605634,0.17142857142857143,0.1875,0.4878048780487805,0.11764705882352941
Q9-E001/MU_8_13,6,20260924,session,0train,288,4,0.3055555555555556,0.3055555555555556,0.16666666666666666,0.18055555555555555,0.6527777777777778,0.2222222222222222
Q9-E001/MU_8_13,6,20260924,session,1test,288,4,0.28125,0.28125,0.18055555555555555,0.18055555555555555,0.625,0.1388888888888889
Q9-E001/MU_8_13,6,20260925,artifact,False,434,4,0.28279982798888115,0.27419354838709675,0.07339449541284404,0.10714285714285714,0.7961165048543689,0.15454545454545454
Q9-E001/MU_8_13,6,20260925,artifact,True,142,4,0.2628090412994466,0.28169014084507044,0.08571428571428572,0.21875,0.6585365853658537,0.08823529411764706
Q9-E001/MU_8_13,6,20260925,session,0train,288,4,0.2951388888888889,0.2951388888888889,0.08333333333333333,0.1111111111111111,0.8472222222222222,0.1388888888888889
Q9-E001/MU_8_13,6,20260925,session,1test,288,4,0.2569444444444444,0.2569444444444444,0.06944444444444445,0.1527777777777778,0.6666666666666666,0.1388888888888889
Q9-E001/MU_8_13,6,20260926,artifact,False,434,4,0.26698113473548807,0.2626728110599078,0.13761467889908258,0.13392857142857142,0.5145631067961165,0.2818181818181818
Q9-E001/MU_8_13,6,20260926,artifact,True,142,4,0.2778905769624923,0.29577464788732394,0.14285714285714285,0.1875,0.6341463414634146,0.14705882352941177
Q9-E001/MU_8_13,6,20260926,session,0train,288,4,0.27083333333333337,0.2708333333333333,0.1111111111111111,0.08333333333333333,0.6111111111111112,0.2777777777777778
Q9-E001/MU_8_13,6,20260926,session,1test,288,4,0.2708333333333333,0.2708333333333333,0.16666666666666666,0.20833333333333334,0.4861111111111111,0.2222222222222222
Q9-E001/MU_8_13,7,20260924,artifact,False,548,4,0.2977817153872374,0.2956204379562044,0.2463768115942029,0.7407407407407407,0.050724637681159424,0.15328467153284672
Q9-E001/MU_8_13,7,20260924,artifact,True,28,4,0.2936507936507936,0.35714285714285715,0.0,0.8888888888888888,0.0,0.2857142857142857
Q9-E001/MU_8_13,7,20260924,session,0train,288,4,0.3125,0.3125,0.16666666666666666,0.875,0.041666666666666664,0.16666666666666666
Q9-E001/MU_8_13,7,20260924,session,1test,288,4,0.2847222222222222,0.2847222222222222,0.3055555555555556,0.625,0.05555555555555555,0.1527777777777778
Q9-E001/MU_8_13,7,20260925,artifact,False,548,4,0.2738439883869906,0.2737226277372263,0.6521739130434783,0.362962962962963,0.007246376811594203,0.072992700729927
Q9-E001/MU_8_13,7,20260925,artifact,True,28,4,0.3412698412698413,0.35714285714285715,0.6666666666666666,0.5555555555555556,0.0,0.14285714285714285
Q9-E001/MU_8_13,7,20260925,session,0train,288,4,0.2743055555555555,0.2743055555555556,0.5694444444444444,0.4722222222222222,0.0,0.05555555555555555
Q9-E001/MU_8_13,7,20260925,session,1test,288,4,0.28125,0.28125,0.7361111111111112,0.2777777777777778,0.013888888888888888,0.09722222222222222
Q9-E001/MU_8_13,7,20260926,artifact,False,548,4,0.27812628560010344,0.2791970802919708,0.9202898550724637,0.17037037037037037,0.007246376811594203,0.014598540145985401
Q9-E001/MU_8_13,7,20260926,artifact,True,28,4,0.24404761904761907,0.21428571428571427,0.8333333333333334,0.0,0.0,0.14285714285714285
Q9-E001/MU_8_13,7,20260926,session,0train,288,4,0.2743055555555555,0.2743055555555556,0.9166666666666666,0.18055555555555555,0.0,0.0
Q9-E001/MU_8_13,7,20260926,session,1test,288,4,0.2777777777777778,0.2777777777777778,0.9166666666666666,0.1388888888888889,0.013888888888888888,0.041666666666666664
Q9-E001/MU_8_13,8,20260924,artifact,False,535,4,0.6266503253804556,0.6261682242990654,0.5227272727272727,0.8432835820895522,0.706766917293233,0.4338235294117647
Q9-E001/MU_8_13,8,20260924,artifact,True,41,4,0.6214015151515152,0.6097560975609756,0.3333333333333333,0.8,0.7272727272727273,0.625
Q9-E001/MU_8_13,8,20260924,session,0train,288,4,0.6354166666666667,0.6354166666666666,0.4583333333333333,0.8611111111111112,0.7361111111111112,0.4861111111111111
Q9-E001/MU_8_13,8,20260924,session,1test,288,4,0.6145833333333334,0.6145833333333334,0.5555555555555556,0.8194444444444444,0.6805555555555556,0.4027777777777778
Q9-E001/MU_8_13,8,20260925,artifact,False,535,4,0.5936621586790826,0.5925233644859813,0.5454545454545454,0.7686567164179104,0.7443609022556391,0.3161764705882353
Q9-E001/MU_8_13,8,20260925,artifact,True,41,4,0.5107954545454545,0.5121951219512195,0.25,0.6,0.8181818181818182,0.375
Q9-E001/MU_8_13,8,20260925,session,0train,288,4,0.5868055555555556,0.5868055555555556,0.4861111111111111,0.7777777777777778,0.75,0.3333333333333333
Q9-E001/MU_8_13,8,20260925,session,1test,288,4,0.5868055555555556,0.5868055555555556,0.5555555555555556,0.7361111111111112,0.75,0.3055555555555556
Q9-E001/MU_8_13,8,20260926,artifact,False,535,4,0.6077396055187053,0.6074766355140186,0.44696969696969696,0.8059701492537313,0.7368421052631579,0.4411764705882353
Q9-E001/MU_8_13,8,20260926,artifact,True,41,4,0.6481060606060606,0.6585365853658537,0.5833333333333334,0.6,0.9090909090909091,0.5
Q9-E001/MU_8_13,8,20260926,session,0train,288,4,0.6284722222222222,0.6284722222222222,0.4305555555555556,0.8333333333333334,0.7638888888888888,0.4861111111111111
Q9-E001/MU_8_13,8,20260926,session,1test,288,4,0.59375,0.59375,0.4861111111111111,0.75,0.7361111111111112,0.4027777777777778
Q9-E001/MU_8_13,9,20260924,artifact,False,501,4,0.6065095338983051,0.6027944111776448,0.7372881355932204,0.46875,0.5,0.72
Q9-E001/MU_8_13,9,20260924,artifact,True,75,4,0.5295691150954309,0.5466666666666666,0.5769230769230769,0.5,0.35714285714285715,0.6842105263157895
Q9-E001/MU_8_13,9,20260924,session,0train,288,4,0.6631944444444444,0.6631944444444444,0.8472222222222222,0.5555555555555556,0.4444444444444444,0.8055555555555556
Q9-E001/MU_8_13,9,20260924,session,1test,288,4,0.5277777777777778,0.5277777777777778,0.5694444444444444,0.3888888888888889,0.5277777777777778,0.625
Q9-E001/MU_8_13,9,20260925,artifact,False,501,4,0.5779694018904824,0.5748502994011976,0.6016949152542372,0.421875,0.3923076923076923,0.896
Q9-E001/MU_8_13,9,20260925,artifact,True,75,4,0.5902255639097744,0.5866666666666667,0.5,0.5,0.5714285714285714,0.7894736842105263
Q9-E001/MU_8_13,9,20260925,session,0train,288,4,0.6111111111111112,0.6111111111111112,0.7361111111111112,0.5138888888888888,0.3333333333333333,0.8611111111111112
Q9-E001/MU_8_13,9,20260925,session,1test,288,4,0.5416666666666666,0.5416666666666666,0.4305555555555556,0.3472222222222222,0.4861111111111111,0.9027777777777778
Q9-E001/MU_8_13,9,20260926,artifact,False,501,4,0.6293028031290744,0.626746506986028,0.7372881355932204,0.375,0.676923076923077,0.728
Q9-E001/MU_8_13,9,20260926,artifact,True,75,4,0.6748752891844997,0.6666666666666666,0.6153846153846154,0.4375,0.8571428571428571,0.7894736842105263
Q9-E001/MU_8_13,9,20260926,session,0train,288,4,0.6597222222222222,0.6597222222222222,0.7777777777777778,0.4444444444444444,0.6111111111111112,0.8055555555555556
Q9-E001/MU_8_13,9,20260926,session,1test,288,4,0.6041666666666666,0.6041666666666666,0.6527777777777778,0.3194444444444444,0.7777777777777778,0.6666666666666666
Q9-E001/MU_BETA_SHARED,1,20260924,artifact,False,554,4,0.6042001014050256,0.6046931407942239,0.5071428571428571,0.9928057553956835,0.5255474452554745,0.391304347826087
Q9-E001/MU_BETA_SHARED,1,20260924,artifact,True,22,4,0.6339285714285714,0.5909090909090909,0.75,1.0,0.2857142857142857,0.5
Q9-E001/MU_BETA_SHARED,1,20260924,session,0train,288,4,0.6319444444444444,0.6319444444444444,0.4861111111111111,0.9861111111111112,0.5972222222222222,0.4583333333333333
Q9-E001/MU_BETA_SHARED,1,20260924,session,1test,288,4,0.5763888888888888,0.5763888888888888,0.5416666666666666,1.0,0.4305555555555556,0.3333333333333333
Q9-E001/MU_BETA_SHARED,1,20260925,artifact,False,554,4,0.5831563135038508,0.5830324909747292,0.4642857142857143,0.9136690647482014,0.7445255474452555,0.21014492753623187
Q9-E001/MU_BETA_SHARED,1,20260925,artifact,True,22,4,0.5636904761904762,0.5454545454545454,0.75,0.6,0.5714285714285714,0.3333333333333333
Q9-E001/MU_BETA_SHARED,1,20260925,session,0train,288,4,0.5590277777777778,0.5590277777777778,0.3888888888888889,0.8194444444444444,0.7361111111111112,0.2916666666666667
Q9-E001/MU_BETA_SHARED,1,20260925,session,1test,288,4,0.6041666666666667,0.6041666666666666,0.5555555555555556,0.9861111111111112,0.7361111111111112,0.1388888888888889
Q9-E001/MU_BETA_SHARED,1,20260926,artifact,False,554,4,0.49296954103761464,0.4927797833935018,0.22142857142857142,1.0,0.5620437956204379,0.18840579710144928
Q9-E001/MU_BETA_SHARED,1,20260926,artifact,True,22,4,0.4255952380952381,0.4090909090909091,0.25,1.0,0.2857142857142857,0.16666666666666666
Q9-E001/MU_BETA_SHARED,1,20260926,session,0train,288,4,0.4618055555555556,0.4618055555555556,0.20833333333333334,1.0,0.4305555555555556,0.20833333333333334
Q9-E001/MU_BETA_SHARED,1,20260926,session,1test,288,4,0.517361111111111,0.5173611111111112,0.2361111111111111,1.0,0.6666666666666666,0.16666666666666666
Q9-E001/MU_BETA_SHARED,2,20260924,artifact,False,553,4,0.306458477110651,0.3074141048824593,0.7898550724637681,0.25,0.007407407407407408,0.17857142857142858
Q9-E001/MU_BETA_SHARED,2,20260924,artifact,True,23,4,0.4375,0.391304347826087,1.0,0.75,0.0,0.0
Q9-E001/MU_BETA_SHARED,2,20260924,session,0train,288,4,0.3194444444444444,0.3194444444444444,0.7916666666666666,0.2777777777777778,0.0,0.20833333333333334
Q9-E001/MU_BETA_SHARED,2,20260924,session,1test,288,4,0.3020833333333333,0.3020833333333333,0.8055555555555556,0.25,0.013888888888888888,0.1388888888888889
Q9-E001/MU_BETA_SHARED,2,20260925,artifact,False,553,4,0.27263917644352426,0.2694394213381555,0.07971014492753623,0.2785714285714286,0.7037037037037037,0.02857142857142857
Q9-E001/MU_BETA_SHARED,2,20260925,artifact,True,23,4,0.2569444444444444,0.34782608695652173,0.0,0.25,0.7777777777777778,0.0
Q9-E001/MU_BETA_SHARED,2,20260925,session,0train,288,4,0.2638888888888889,0.2638888888888889,0.09722222222222222,0.20833333333333334,0.7222222222222222,0.027777777777777776
Q9-E001/MU_BETA_SHARED,2,20260925,session,1test,288,4,0.28125,0.28125,0.05555555555555555,0.3472222222222222,0.6944444444444444,0.027777777777777776
Q9-E001/MU_BETA_SHARED,2,20260926,artifact,False,553,4,0.2799948240165631,0.2766726943942134,0.2318840579710145,0.21428571428571427,0.6666666666666666,0.007142857142857143
Q9-E001/MU_BETA_SHARED,2,20260926,artifact,True,23,4,0.2361111111111111,0.2608695652173913,0.0,0.5,0.4444444444444444,0.0
Q9-E001/MU_BETA_SHARED,2,20260926,session,0train,288,4,0.2534722222222222,0.2534722222222222,0.20833333333333334,0.20833333333333334,0.5833333333333334,0.013888888888888888
Q9-E001/MU_BETA_SHARED,2,20260926,session,1test,288,4,0.2986111111111111,0.2986111111111111,0.2361111111111111,0.2361111111111111,0.7222222222222222,0.0
Q9-E001/MU_BETA_SHARED,3,20260924,artifact,False,543,4,0.6337892538585843,0.6335174953959485,0.6691176470588235,0.6376811594202898,0.8283582089552238,0.4
Q9-E001/MU_BETA_SHARED,3,20260924,artifact,True,33,4,0.5875,0.5757575757575758,0.75,0.6666666666666666,0.6,0.3333333333333333
Q9-E001/MU_BETA_SHARED,3,20260924,session,0train,288,4,0.6145833333333334,0.6145833333333334,0.7361111111111112,0.6666666666666666,0.8055555555555556,0.25
Q9-E001/MU_BETA_SHARED,3,20260924,session,1test,288,4,0.6458333333333334,0.6458333333333334,0.6111111111111112,0.6111111111111112,0.8194444444444444,0.5416666666666666
Q9-E001/MU_BETA_SHARED,3,20260925,artifact,False,543,4,0.6546599995900011,0.6537753222836096,0.8161764705882353,0.463768115942029,0.7238805970149254,0.6148148148148148
Q9-E001/MU_BETA_SHARED,3,20260925,artifact,True,33,4,0.6743055555555555,0.6666666666666666,0.875,0.6666666666666666,0.6,0.5555555555555556
Q9-E001/MU_BETA_SHARED,3,20260925,session,0train,288,4,0.6458333333333334,0.6458333333333334,0.8611111111111112,0.5555555555555556,0.7222222222222222,0.4444444444444444
Q9-E001/MU_BETA_SHARED,3,20260925,session,1test,288,4,0.6631944444444444,0.6631944444444444,0.7777777777777778,0.3888888888888889,0.7083333333333334,0.7777777777777778
Q9-E001/MU_BETA_SHARED,3,20260926,artifact,False,543,4,0.5623655663144917,0.5616942909760589,0.14705882352941177,0.6231884057971014,0.6940298507462687,0.7851851851851852
Q9-E001/MU_BETA_SHARED,3,20260926,artifact,True,33,4,0.5423611111111111,0.5454545454545454,0.125,0.6666666666666666,0.6,0.7777777777777778
Q9-E001/MU_BETA_SHARED,3,20260926,session,0train,288,4,0.5902777777777778,0.5902777777777778,0.1388888888888889,0.7361111111111112,0.7638888888888888,0.7222222222222222
Q9-E001/MU_BETA_SHARED,3,20260926,session,1test,288,4,0.53125,0.53125,0.1527777777777778,0.5138888888888888,0.6111111111111112,0.8472222222222222
